Data calculated via numerical differentiation

Frequency:	6.2831853

Step size for numerical diff.:	8

Looped differentiation

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
4.9633344	11.7474158	248.1667214	0.0009453	-0.9988819	0.0472650	0.9998001	0.0000000	-0.0199960
5.2508007	11.6695031	262.5400329	0.0008877	-0.9990140	0.0443869	0.9998001	-0.0000000	-0.0199960
5.5357697	11.5439106	276.7884839	0.0008331	-0.9991318	0.0416537	0.9998001	-0.0000000	-0.0199960
5.8170712	11.3706773	290.8535609	0.0007810	-0.9992370	0.0390487	0.9998001	-0.0000000	-0.0199960
6.0935390	11.1500911	304.6769510	0.0007311	-0.9993313	0.0365573	0.9998001	0.0000000	-0.0199960
6.3640169	10.8826880	318.2008471	0.0006833	-0.9994159	0.0341670	0.9998001	-0.0000000	-0.0199960
6.6273650	10.5692496	331.3682512	0.0006373	-0.9994919	0.0318668	0.9998001	0.0000000	-0.0199960
6.8824655	10.2107996	344.1232729	0.0005929	-0.9995603	0.0296470	0.9998001	-0.0000000	-0.0199960
7.1282285	9.8085973	356.4114233	0.0005500	-0.9996217	0.0274990	0.9998001	-0.0000000	-0.0199960
7.3635980	9.3641328	368.1799018	0.0005083	-0.9996769	0.0254152	0.9998001	0.0000000	-0.0199960
7.5875575	8.8791187	379.3778730	0.0004678	-0.9997263	0.0233887	0.9998001	0.0000000	-0.0199960
7.7991347	8.3554807	389.9567354	0.0004283	-0.9997706	0.0214132	0.9998001	0.0000000	-0.0199960
7.9974075	7.7953484	399.8703769	0.0003897	-0.9998101	0.0194832	0.9998001	-0.0000000	-0.0199960
8.1815084	7.2010440	409.0754179	0.0003519	-0.9998452	0.0175935	0.9998001	-0.0000000	-0.0199960
8.3506288	6.5750698	417.5314407	0.0003148	-0.9998761	0.0157392	0.9998001	-0.0000000	-0.0199960
8.5040240	5.9200954	425.2012021	0.0002783	-0.9999031	0.0139161	0.9998001	0.0000000	-0.0199960
8.6410166	5.2389434	432.0508306	0.0002424	-0.9999265	0.0121200	0.9998001	0.0000000	-0.0199960
8.7610001	4.5345749	438.0500050	0.0002069	-0.9999464	0.0103470	0.9998001	0.0000000	-0.0199960
8.8634423	3.8100737	443.1721148	0.0001719	-0.9999631	0.0085935	0.9998001	-0.0000000	-0.0199960
8.9478880	3.0686298	447.3944008	0.0001371	-0.9999765	0.0068560	0.9998001	-0.0000000	-0.0199960
9.0139615	2.3135231	450.6980755	0.0001026	-0.9999868	0.0051311	0.9998001	-0.0000000	-0.0199960
9.0613684	1.5481054	453.0684222	0.0000683	-0.9999942	0.0034155	0.9998001	0.0000000	-0.0199960
9.0898975	0.7757834	454.4948731	0.0000341	-0.9999985	0.0017062	0.9998001	0.0000000	-0.0199960
9.0994213	-0.0000000	454.9710649	-0.0000000	-1.0000000	-0.0000000	0.9998001	-0.0000000	-0.0199960
9.0898975	-0.7757834	454.4948731	-0.0000341	-0.9999985	-0.0017062	0.9998001	-0.0000000	-0.0199960
9.0613684	-1.5481054	453.0684222	-0.0000683	-0.9999942	-0.0034155	0.9998001	-0.0000000	-0.0199960
9.0139615	-2.3135231	450.6980755	-0.0001026	-0.9999868	-0.0051311	0.9998001	0.0000000	-0.0199960
8.9478880	-3.0686298	447.3944008	-0.0001371	-0.9999765	-0.0068560	0.9998001	0.0000000	-0.0199960
8.8634423	-3.8100737	443.1721148	-0.0001719	-0.9999631	-0.0085935	0.9998001	0.0000000	-0.0199960
8.7610001	-4.5345749	438.0500050	-0.0002069	-0.9999464	-0.0103470	0.9998001	-0.0000000	-0.0199960
8.6410166	-5.2389434	432.0508306	-0.0002424	-0.9999265	-0.0121200	0.9998001	-0.0000000	-0.0199960
8.5040240	-5.9200954	425.2012021	-0.0002783	-0.9999031	-0.0139161	0.9998001	-0.0000000	-0.0199960
8.3506288	-6.5750698	417.5314407	-0.0003148	-0.9998761	-0.0157392	0.9998001	0.0000000	-0.0199960
8.1815084	-7.2010440	409.0754179	-0.0003519	-0.9998452	-0.0175935	0.9998001	0.0000000	-0.0199960
7.9974075	-7.7953484	399.8703769	-0.0003897	-0.9998101	-0.0194832	0.9998001	0.0000000	-0.0199960
7.7991347	-8.3554807	389.9567354	-0.0004283	-0.9997706	-0.0214132	0.9998001	-0.0000000	-0.0199960
7.5875575	-8.8791187	379.3778730	-0.0004678	-0.9997263	-0.0233887	0.9998001	-0.0000000	-0.0199960
7.3635980	-9.3641328	368.1799018	-0.0005083	-0.9996769	-0.0254152	0.9998001	-0.0000000	-0.0199960
7.1282285	-9.8085973	356.4114233	-0.0005500	-0.9996217	-0.0274990	0.9998001	0.0000000	-0.0199960
6.8824655	-10.2107996	344.1232729	-0.0005929	-0.9995603	-0.0296470	0.9998001	0.0000000	-0.0199960
6.6273650	-10.5692496	331.3682512	-0.0006373	-0.9994919	-0.0318668	0.9998001	-0.0000000	-0.0199960
6.3640169	-10.8826880	318.2008471	-0.0006833	-0.9994159	-0.0341670	0.9998001	0.0000000	-0.0199960
6.0935390	-11.1500911	304.6769510	-0.0007311	-0.9993313	-0.0365573	0.9998001	-0.0000000	-0.0199960
5.8170712	-11.3706773	290.8535609	-0.0007810	-0.9992370	-0.0390487	0.9998001	0.0000000	-0.0199960
5.5357697	-11.5439106	276.7884839	-0.0008331	-0.9991318	-0.0416537	0.9998001	0.0000000	-0.0199960
5.2508007	-11.6695031	262.5400329	-0.0008877	-0.9990140	-0.0443869	0.9998001	0.0000000	-0.0199960
4.9633344	-11.7474158	248.1667214	-0.0009453	-0.9988819	-0.0472650	0.9998001	-0.0000000	-0.0199960
4.6745392	-11.7778587	233.7269580	-0.0010062	-0.9987333	-0.0503076	0.9998001	-0.0000000	-0.0199960
4.3855748	-11.7612897	219.2787411	-0.0010708	-0.9985652	-0.0535379	0.9998001	-0.0000000	-0.0199960
4.0975871	-11.6984106	204.8793572	-0.0011397	-0.9983745	-0.0569834	0.9998001	-0.0000000	-0.0199960
3.8117017	-11.5901645	190.5850828	-0.0012135	-0.9981567	-0.0606772	0.9998001	0.0000000	-0.0199960
3.5290179	-11.4377291	176.4508929	-0.0012932	-0.9979065	-0.0646595	0.9998001	0.0000000	-0.0199960
3.2506035	-11.2425101	162.5301763	-0.0013796	-0.9976171	-0.0689794	0.9998001	0.0000000	-0.0199960
2.9774892	-11.0061338	148.8744605	-0.0014740	-0.9972795	-0.0736984	0.9998001	-0.0000000	-0.0199960
2.7106629	-10.7304377	135.5331468	-0.0015779	-0.9968818	-0.0788936	0.9998001	0.0000000	-0.0199960
2.4510651	-10.4174599	122.5532572	-0.0016933	-0.9964081	-0.0846643	0.9998001	-0.0000000	-0.0199960
2.1995839	-10.0694281	109.9791952	-0.0018228	-0.9958364	-0.0911399	0.9998001	-0.0000000	-0.0199960
1.9570504	-9.6887468	97.8525204	-0.0019699	-0.9951358	-0.0984928	0.9998001	-0.0000000	-0.0199960
1.7242348	-9.2779848	86.2117396	-0.0021392	-0.9942612	-0.1069582	0.9998001	-0.0000000	-0.0199960
1.5018423	-8.8398599	75.0921145	-0.0023373	-0.9931449	-0.1168665	0.9998001	-0.0000000	-0.0199960
1.2905097	-8.3772247	64.5254869	-0.0025739	-0.9916807	-0.1286966	0.9998001	0.0000000	-0.0199960
1.0908025	-7.8930501	54.5401241	-0.0028634	-0.9896938	-0.1431713	0.9998001	-0.0000000	-0.0199960
0.9032116	-7.3904096	45.1605823	-0.0032287	-0.9868780	-0.1614354	0.9998001	-0.0000000	-0.0199960
0.7281518	-6.8724625	36.4075921	-0.0037083	-0.9826531	-0.1854159	0.9998001	0.0000000	-0.0199960
0.5659593	-6.3424355	28.2979637	-0.0043724	-0.9758005	-0.2186192	0.9998001	0.0000000	-0.0199960
0.4168903	-5.8036061	20.8445145	-0.0053624	-0.9633711	-0.2681181	0.9998001	0.0000000	-0.0199960
0.2811204	-5.2592838	14.0560184	-0.0070061	-0.9366087	-0.3503070	0.9998001	0.0000000	-0.0199960
0.1587435	-4.7127921	7.9371775	-0.0102074	-0.8598951	-0.5103687	0.9998001	-0.0000000	-0.0199960
0.0497723	-4.1674510	2.4886154	-0.0171670	-0.5127743	-0.8583518	0.9998001	0.0000000	-0.0199960
-0.0458621	-3.6265577	-2.2931061	-0.0168999	0.5345105	-0.8449928	0.9998001	-0.0000000	-0.0199960
-0.1283090	-3.0933689	-6.4154487	-0.0086833	0.9007913	-0.4341654	0.9998001	-0.0000000	-0.0199960
-0.1977967	-2.5710837	-9.8898371	-0.0050302	0.9678413	-0.2515113	0.9998001	0.0000000	-0.0199960
-0.2546315	-2.0628248	-12.7315764	-0.0031975	0.9871320	-0.1598754	0.9998001	0.0000000	-0.0199960
-0.2991950	-1.5716222	-14.9597493	-0.0020888	0.9945290	-0.1044402	0.9998001	0.0000000	-0.0199960
-0.3319418	-1.1003968	-16.5970912	-0.0013226	0.9978102	-0.0661289	0.9998001	0.0000000	-0.0199960
-0.3533969	-0.6519436	-17.6698464	-0.0007371	0.9993203	-0.0368560	0.9998001	-0.0000000	-0.0199960
-0.3641521	-0.2289172	-18.2076048	-0.0002513	0.9999210	-0.0125666	0.9998001	-0.0000000	-0.0199960
-0.3648624	0.1661830	-18.2431197	0.0001821	0.9999585	0.0091053	0.9998001	0.0000000	-0.0199960
-0.3562422	0.5310266	-17.8121097	0.0005957	0.9995561	0.0297875	0.9998001	0.0000000	-0.0199960
-0.3390609	0.8634651	-16.9530426	0.0010169	0.9987060	0.0508465	0.9998001	0.0000000	-0.0199960
-0.3141381	1.1615431	-15.7069057	0.0014744	0.9972779	0.0737203	0.9998001	-0.0000000	-0.0199960
-0.2823392	1.4235091	-14.1169619	0.0020058	0.9949564	0.1002881	0.9998001	0.0000000	-0.0199960
-0.2445699	1.6478258	-12.2284927	0.0026699	0.9910462	0.1334930	0.9998001	-0.0000000	-0.0199960
-0.2017706	1.8331774	-10.0885312	0.0035742	0.9838951	0.1787112	0.9998001	-0.0000000	-0.0199960
-0.1549117	1.9784777	-7.7455851	0.0049478	0.9689031	0.2473908	0.9998001	0.0000000	-0.0199960
-0.1049870	2.0828756	-5.2493513	0.0073735	0.9295282	0.3686774	0.9998001	-0.0000000	-0.0199960
-0.0530085	2.1457598	-2.6504243	0.0125806	0.7772808	0.6290280	0.9998001	0.0000000	-0.0199960
-0.0000000	2.1667622	0.0000000	0.0199960	0.0000000	0.9998001	0.9998001	0.0000000	-0.0199960
0.0530085	2.1457598	2.6504243	0.0125806	-0.7772808	0.6290280	0.9998001	-0.0000000	-0.0199960
0.1049870	2.0828756	5.2493513	0.0073735	-0.9295282	0.3686774	0.9998001	0.0000000	-0.0199960
0.1549117	1.9784777	7.7455851	0.0049478	-0.9689031	0.2473908	0.9998001	-0.0000000	-0.0199960
0.2017706	1.8331774	10.0885312	0.0035742	-0.9838951	0.1787112	0.9998001	0.0000000	-0.0199960
0.2445699	1.6478258	12.2284927	0.0026699	-0.9910462	0.1334930	0.9998001	0.0000000	-0.0199960
0.2823392	1.4235091	14.1169619	0.0020058	-0.9949564	0.1002881	0.9998001	-0.0000000	-0.0199960
0.3141381	1.1615431	15.7069057	0.0014744	-0.9972779	0.0737203	0.9998001	0.0000000	-0.0199960
0.3390609	0.8634651	16.9530426	0.0010169	-0.9987060	0.0508465	0.9998001	-0.0000000	-0.0199960
0.3562422	0.5310266	17.8121097	0.0005957	-0.9995561	0.0297875	0.9998001	-0.0000000	-0.0199960
0.3648624	0.1661830	18.2431197	0.0001821	-0.9999585	0.0091053	0.9998001	-0.0000000	-0.0199960
0.3641521	-0.2289172	18.2076048	-0.0002513	-0.9999210	-0.0125666	0.9998001	0.0000000	-0.0199960
0.3533969	-0.6519436	17.6698464	-0.0007371	-0.9993203	-0.0368560	0.9998001	0.0000000	-0.0199960
0.3319418	-1.1003968	16.5970912	-0.0013226	-0.9978102	-0.0661289	0.9998001	-0.0000000	-0.0199960
0.2991950	-1.5716222	14.9597493	-0.0020888	-0.9945290	-0.1044402	0.9998001	-0.0000000	-0.0199960
0.2546315	-2.0628248	12.7315764	-0.0031975	-0.9871320	-0.1598754	0.9998001	-0.0000000	-0.0199960
0.1977967	-2.5710837	9.8898371	-0.0050302	-0.9678413	-0.2515113	0.9998001	-0.0000000	-0.0199960
0.1283090	-3.0933689	6.4154487	-0.0086833	-0.9007913	-0.4341654	0.9998001	0.0000000	-0.0199960
0.0458621	-3.6265577	2.2931061	-0.0168999	-0.5345105	-0.8449928	0.9998001	0.0000000	-0.0199960
-0.0497723	-4.1674510	-2.4886154	-0.0171670	0.5127743	-0.8583518	0.9998001	-0.0000000	-0.0199960
-0.1587435	-4.7127921	-7.9371775	-0.0102074	0.8598951	-0.5103687	0.9998001	0.0000000	-0.0199960
-0.2811204	-5.2592838	-14.0560184	-0.0070061	0.9366087	-0.3503070	0.9998001	-0.0000000	-0.0199960
-0.4168903	-5.8036061	-20.8445145	-0.0053624	0.9633711	-0.2681181	0.9998001	-0.0000000	-0.0199960
-0.5659593	-6.3424355	-28.2979637	-0.0043724	0.9758005	-0.2186192	0.9998001	-0.0000000	-0.0199960
-0.7281518	-6.8724625	-36.4075921	-0.0037083	0.9826531	-0.1854159	0.9998001	-0.0000000	-0.0199960
-0.9032116	-7.3904096	-45.1605823	-0.0032287	0.9868780	-0.1614354	0.9998001	0.0000000	-0.0199960
-1.0908025	-7.8930501	-54.5401241	-0.0028634	0.9896938	-0.1431713	0.9998001	0.0000000	-0.0199960
-1.2905097	-8.3772247	-64.5254869	-0.0025739	0.9916807	-0.1286966	0.9998001	-0.0000000	-0.0199960
-1.5018423	-8.8398599	-75.0921145	-0.0023373	0.9931449	-0.1168665	0.9998001	0.0000000	-0.0199960
-1.7242348	-9.2779848	-86.2117396	-0.0021392	0.9942612	-0.1069582	0.9998001	0.0000000	-0.0199960
-1.9570504	-9.6887468	-97.8525204	-0.0019699	0.9951358	-0.0984928	0.9998001	0.0000000	-0.0199960
-2.1995839	-10.0694281	-109.9791952	-0.0018228	0.9958364	-0.0911399	0.9998001	0.0000000	-0.0199960
-2.4510651	-10.4174599	-122.5532572	-0.0016933	0.9964081	-0.0846643	0.9998001	0.0000000	-0.0199960
-2.7106629	-10.7304377	-135.5331468	-0.0015779	0.9968818	-0.0788936	0.9998001	-0.0000000	-0.0199960
-2.9774892	-11.0061338	-148.8744605	-0.0014740	0.9972795	-0.0736984	0.9998001	0.0000000	-0.0199960
-3.2506035	-11.2425101	-162.5301763	-0.0013796	0.9976171	-0.0689794	0.9998001	-0.0000000	-0.0199960
-3.5290179	-11.4377291	-176.4508929	-0.0012932	0.9979065	-0.0646595	0.9998001	-0.0000000	-0.0199960
-3.8117017	-11.5901645	-190.5850828	-0.0012135	0.9981567	-0.0606772	0.9998001	-0.0000000	-0.0199960
-4.0975871	-11.6984106	-204.8793572	-0.0011397	0.9983745	-0.0569834	0.9998001	0.0000000	-0.0199960
-4.3855748	-11.7612897	-219.2787411	-0.0010708	0.9985652	-0.0535379	0.9998001	0.0000000	-0.0199960
-4.6745392	-11.7778587	-233.7269580	-0.0010062	0.9987333	-0.0503076	0.9998001	0.0000000	-0.0199960
-4.9633344	-11.7474158	-248.1667214	-0.0009453	0.9988819	-0.0472650	0.9998001	0.0000000	-0.0199960
-5.2508007	-11.6695031	-262.5400329	-0.0008877	0.9990140	-0.0443869	0.9998001	-0.0000000	-0.0199960
-5.5357697	-11.5439106	-276.7884839	-0.0008331	0.9991318	-0.0416537	0.9998001	-0.0000000	-0.0199960
-5.8170712	-11.3706773	-290.8535609	-0.0007810	0.9992370	-0.0390487	0.9998001	-0.0000000	-0.0199960
-6.0935390	-11.1500911	-304.6769510	-0.0007311	0.9993313	-0.0365573	0.9998001	0.0000000	-0.0199960
-6.3640169	-10.8826880	-318.2008471	-0.0006833	0.9994159	-0.0341670	0.9998001	-0.0000000	-0.0199960
-6.6273650	-10.5692496	-331.3682512	-0.0006373	0.9994919	-0.0318668	0.9998001	0.0000000	-0.0199960
-6.8824655	-10.2107996	-344.1232729	-0.0005929	0.9995603	-0.0296470	0.9998001	-0.0000000	-0.0199960
-7.1282285	-9.8085973	-356.4114233	-0.0005500	0.9996217	-0.0274990	0.9998001	-0.0000000	-0.0199960
-7.3635980	-9.3641328	-368.1799018	-0.0005083	0.9996769	-0.0254152	0.9998001	0.0000000	-0.0199960
-7.5875575	-8.8791187	-379.3778730	-0.0004678	0.9997263	-0.0233887	0.9998001	0.0000000	-0.0199960
-7.7991347	-8.3554807	-389.9567354	-0.0004283	0.9997706	-0.0214132	0.9998001	0.0000000	-0.0199960
-7.9974075	-7.7953484	-399.8703769	-0.0003897	0.9998101	-0.0194832	0.9998001	-0.0000000	-0.0199960
-8.1815084	-7.2010440	-409.0754179	-0.0003519	0.9998452	-0.0175935	0.9998001	-0.0000000	-0.0199960
-8.3506288	-6.5750698	-417.5314407	-0.0003148	0.9998761	-0.0157392	0.9998001	-0.0000000	-0.0199960
-8.5040240	-5.9200954	-425.2012021	-0.0002783	0.9999031	-0.0139161	0.9998001	0.0000000	-0.0199960
-8.6410166	-5.2389434	-432.0508306	-0.0002424	0.9999265	-0.0121200	0.9998001	0.0000000	-0.0199960
-8.7610001	-4.5345749	-438.0500050	-0.0002069	0.9999464	-0.0103470	0.9998001	0.0000000	-0.0199960
-8.8634423	-3.8100737	-443.1721148	-0.0001719	0.9999631	-0.0085935	0.9998001	-0.0000000	-0.0199960
-8.9478880	-3.0686298	-447.3944008	-0.0001371	0.9999765	-0.0068560	0.9998001	-0.0000000	-0.0199960
-9.0139615	-2.3135231	-450.6980755	-0.0001026	0.9999868	-0.0051311	0.9998001	-0.0000000	-0.0199960
-9.0613684	-1.5481054	-453.0684222	-0.0000683	0.9999942	-0.0034155	0.9998001	0.0000000	-0.0199960
-9.0898975	-0.7757834	-454.4948731	-0.0000341	0.9999985	-0.0017062	0.9998001	0.0000000	-0.0199960
-9.0994213	0.0000000	-454.9710649	0.0000000	1.0000000	0.0000000	0.9998001	-0.0000000	-0.0199960
-9.0898975	0.7757834	-454.4948731	0.0000341	0.9999985	0.0017062	0.9998001	-0.0000000	-0.0199960
-9.0613684	1.5481054	-453.0684222	0.0000683	0.9999942	0.0034155	0.9998001	-0.0000000	-0.0199960
-9.0139615	2.3135231	-450.6980755	0.0001026	0.9999868	0.0051311	0.9998001	0.0000000	-0.0199960
-8.9478880	3.0686298	-447.3944008	0.0001371	0.9999765	0.0068560	0.9998001	0.0000000	-0.0199960
-8.8634423	3.8100737	-443.1721148	0.0001719	0.9999631	0.0085935	0.9998001	0.0000000	-0.0199960
-8.7610001	4.5345749	-438.0500050	0.0002069	0.9999464	0.0103470	0.9998001	-0.0000000	-0.0199960
-8.6410166	5.2389434	-432.0508306	0.0002424	0.9999265	0.0121200	0.9998001	-0.0000000	-0.0199960
-8.5040240	5.9200954	-425.2012021	0.0002783	0.9999031	0.0139161	0.9998001	-0.0000000	-0.0199960
-8.3506288	6.5750698	-417.5314407	0.0003148	0.9998761	0.0157392	0.9998001	0.0000000	-0.0199960
-8.1815084	7.2010440	-409.0754179	0.0003519	0.9998452	0.0175935	0.9998001	0.0000000	-0.0199960
-7.9974075	7.7953484	-399.8703769	0.0003897	0.9998101	0.0194832	0.9998001	0.0000000	-0.0199960
-7.7991347	8.3554807	-389.9567354	0.0004283	0.9997706	0.0214132	0.9998001	-0.0000000	-0.0199960
-7.5875575	8.8791187	-379.3778730	0.0004678	0.9997263	0.0233887	0.9998001	-0.0000000	-0.0199960
-7.3635980	9.3641328	-368.1799018	0.0005083	0.9996769	0.0254152	0.9998001	-0.0000000	-0.0199960
-7.1282285	9.8085973	-356.4114233	0.0005500	0.9996217	0.0274990	0.9998001	0.0000000	-0.0199960
-6.8824655	10.2107996	-344.1232729	0.0005929	0.9995603	0.0296470	0.9998001	0.0000000	-0.0199960
-6.6273650	10.5692496	-331.3682512	0.0006373	0.9994919	0.0318668	0.9998001	-0.0000000	-0.0199960
-6.3640169	10.8826880	-318.2008471	0.0006833	0.9994159	0.0341670	0.9998001	0.0000000	-0.0199960
-6.0935390	11.1500911	-304.6769510	0.0007311	0.9993313	0.0365573	0.9998001	-0.0000000	-0.0199960
-5.8170712	11.3706773	-290.8535609	0.0007810	0.9992370	0.0390487	0.9998001	0.0000000	-0.0199960
-5.5357697	11.5439106	-276.7884839	0.0008331	0.9991318	0.0416537	0.9998001	0.0000000	-0.0199960
-5.2508007	11.6695031	-262.5400329	0.0008877	0.9990140	0.0443869	0.9998001	0.0000000	-0.0199960
-4.9633344	11.7474158	-248.1667214	0.0009453	0.9988819	0.0472650	0.9998001	-0.0000000	-0.0199960
-4.6745392	11.7778587	-233.7269580	0.0010062	0.9987333	0.0503076	0.9998001	-0.0000000	-0.0199960
-4.3855748	11.7612897	-219.2787411	0.0010708	0.9985652	0.0535379	0.9998001	-0.0000000	-0.0199960
-4.0975871	11.6984106	-204.8793572	0.0011397	0.9983745	0.0569834	0.9998001	-0.0000000	-0.0199960
-3.8117017	11.5901645	-190.5850828	0.0012135	0.9981567	0.0606772	0.9998001	0.0000000	-0.0199960
-3.5290179	11.4377291	-176.4508929	0.0012932	0.9979065	0.0646595	0.9998001	0.0000000	-0.0199960
-3.2506035	11.2425101	-162.5301763	0.0013796	0.9976171	0.0689794	0.9998001	0.0000000	-0.0199960
-2.9774892	11.0061338	-148.8744605	0.0014740	0.9972795	0.0736984	0.9998001	-0.0000000	-0.0199960
-2.7106629	10.7304377	-135.5331468	0.0015779	0.9968818	0.0788936	0.9998001	0.0000000	-0.0199960
-2.4510651	10.4174599	-122.5532572	0.0016933	0.9964081	0.0846643	0.9998001	-0.0000000	-0.0199960
-2.1995839	10.0694281	-109.9791952	0.0018228	0.9958364	0.0911399	0.9998001	-0.0000000	-0.0199960
-1.9570504	9.6887468	-97.8525204	0.0019699	0.9951358	0.0984928	0.9998001	-0.0000000	-0.0199960
-1.7242348	9.2779848	-86.2117396	0.0021392	0.9942612	0.1069582	0.9998001	-0.0000000	-0.0199960
-1.5018423	8.8398599	-75.0921145	0.0023373	0.9931449	0.1168665	0.9998001	-0.0000000	-0.0199960
-1.2905097	8.3772247	-64.5254869	0.0025739	0.9916807	0.1286966	0.9998001	0.0000000	-0.0199960
-1.0908025	7.8930501	-54.5401241	0.0028634	0.9896938	0.1431713	0.9998001	-0.0000000	-0.0199960
-0.9032116	7.3904096	-45.1605823	0.0032287	0.9868780	0.1614354	0.9998001	-0.0000000	-0.0199960
-0.7281518	6.8724625	-36.4075921	0.0037083	0.9826531	0.1854159	0.9998001	0.0000000	-0.0199960
-0.5659593	6.3424355	-28.2979637	0.0043724	0.9758005	0.2186192	0.9998001	0.0000000	-0.0199960
-0.4168903	5.8036061	-20.8445145	0.0053624	0.9633711	0.2681181	0.9998001	0.0000000	-0.0199960
-0.2811204	5.2592838	-14.0560184	0.0070061	0.9366087	0.3503070	0.9998001	0.0000000	-0.0199960
-0.1587435	4.7127921	-7.9371775	0.0102074	0.8598951	0.5103687	0.9998001	-0.0000000	-0.0199960
-0.0497723	4.1674510	-2.4886154	0.0171670	0.5127743	0.8583518	0.9998001	0.0000000	-0.0199960
0.0458621	3.6265577	2.2931061	0.0168999	-0.5345105	0.8449928	0.9998001	-0.0000000	-0.0199960
0.1283090	3.0933689	6.4154487	0.0086833	-0.9007913	0.4341654	0.9998001	-0.0000000	-0.0199960
0.1977967	2.5710837	9.8898371	0.0050302	-0.9678413	0.2515113	0.9998001	0.0000000	-0.0199960
0.2546315	2.0628248	12.7315764	0.0031975	-0.9871320	0.1598754	0.9998001	0.0000000	-0.0199960
0.2991950	1.5716222	14.9597493	0.0020888	-0.9945290	0.1044402	0.9998001	0.0000000	-0.0199960
0.3319418	1.1003968	16.5970912	0.0013226	-0.9978102	0.0661289	0.9998001	0.0000000	-0.0199960
0.3533969	0.6519436	17.6698464	0.0007371	-0.9993203	0.0368560	0.9998001	-0.0000000	-0.0199960
0.3641521	0.2289172	18.2076048	0.0002513	-0.9999210	0.0125666	0.9998001	-0.0000000	-0.0199960
0.3648624	-0.1661830	18.2431197	-0.0001821	-0.9999585	-0.0091053	0.9998001	0.0000000	-0.0199960
0.3562422	-0.5310266	17.8121097	-0.0005957	-0.9995561	-0.0297875	0.9998001	0.0000000	-0.0199960
0.3390609	-0.8634651	16.9530426	-0.0010169	-0.9987060	-0.0508465	0.9998001	0.0000000	-0.0199960
0.3141381	-1.1615431	15.7069057	-0.0014744	-0.9972779	-0.0737203	0.9998001	-0.0000000	-0.0199960
0.2823392	-1.4235091	14.1169619	-0.0020058	-0.9949564	-0.1002881	0.9998001	0.0000000	-0.0199960
0.2445699	-1.6478258	12.2284927	-0.0026699	-0.9910462	-0.1334930	0.9998001	-0.0000000	-0.0199960
0.2017706	-1.8331774	10.0885312	-0.0035742	-0.9838951	-0.1787112	0.9998001	-0.0000000	-0.0199960
0.1549117	-1.9784777	7.7455851	-0.0049478	-0.9689031	-0.2473908	0.9998001	0.0000000	-0.0199960
0.1049870	-2.0828756	5.2493513	-0.0073735	-0.9295282	-0.3686774	0.9998001	-0.0000000	-0.0199960
0.0530085	-2.1457598	2.6504243	-0.0125806	-0.7772808	-0.6290280	0.9998001	0.0000000	-0.0199960
0.0000000	-2.1667622	0.0000000	-0.0199960	-0.0000000	-0.9998001	0.9998001	0.0000000	-0.0199960
-0.0530085	-2.1457598	-2.6504243	-0.0125806	0.7772808	-0.6290280	0.9998001	-0.0000000	-0.0199960
-0.1049870	-2.0828756	-5.2493513	-0.0073735	0.9295282	-0.3686774	0.9998001	0.0000000	-0.0199960
-0.1549117	-1.9784777	-7.7455851	-0.0049478	0.9689031	-0.2473908	0.9998001	-0.0000000	-0.0199960
-0.2017706	-1.8331774	-10.0885312	-0.0035742	0.9838951	-0.1787112	0.9998001	0.0000000	-0.0199960
-0.2445699	-1.6478258	-12.2284927	-0.0026699	0.9910462	-0.1334930	0.9998001	0.0000000	-0.0199960
-0.2823392	-1.4235091	-14.1169619	-0.0020058	0.9949564	-0.1002881	0.9998001	-0.0000000	-0.0199960
-0.3141381	-1.1615431	-15.7069057	-0.0014744	0.9972779	-0.0737203	0.9998001	0.0000000	-0.0199960
-0.3390609	-0.8634651	-16.9530426	-0.0010169	0.9987060	-0.0508465	0.9998001	-0.0000000	-0.0199960
-0.3562422	-0.5310266	-17.8121097	-0.0005957	0.9995561	-0.0297875	0.9998001	-0.0000000	-0.0199960
-0.3648624	-0.1661830	-18.2431197	-0.0001821	0.9999585	-0.0091053	0.9998001	-0.0000000	-0.0199960
-0.3641521	0.2289172	-18.2076048	0.0002513	0.9999210	0.0125666	0.9998001	0.0000000	-0.0199960
-0.3533969	0.6519436	-17.6698464	0.0007371	0.9993203	0.0368560	0.9998001	0.0000000	-0.0199960
-0.3319418	1.1003968	-16.5970912	0.0013226	0.9978102	0.0661289	0.9998001	-0.0000000	-0.0199960
-0.2991950	1.5716222	-14.9597493	0.0020888	0.9945290	0.1044402	0.9998001	-0.0000000	-0.0199960
-0.2546315	2.0628248	-12.7315764	0.0031975	0.9871320	0.1598754	0.9998001	-0.0000000	-0.0199960
-0.1977967	2.5710837	-9.8898371	0.0050302	0.9678413	0.2515113	0.9998001	-0.0000000	-0.0199960
-0.1283090	3.0933689	-6.4154487	0.0086833	0.9007913	0.4341654	0.9998001	0.0000000	-0.0199960
-0.0458621	3.6265577	-2.2931061	0.0168999	0.5345105	0.8449928	0.9998001	0.0000000	-0.0199960
0.0497723	4.1674510	2.4886154	0.0171670	-0.5127743	0.8583518	0.9998001	-0.0000000	-0.0199960
0.1587435	4.7127921	7.9371775	0.0102074	-0.8598951	0.5103687	0.9998001	0.0000000	-0.0199960
