Data calculated via Fourier domain filtering

Frequency:	6.2831853

Number of harmonics used:	39

Number of cycles in input:	3

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
-2.0682718	-5.9330152	16.0247705	-0.5237690	-0.7746381	-0.3544036	0.8433430	-0.5302110	-0.0874576
-2.1167414	-5.9158958	15.4214566	-0.5022419	-0.7820672	-0.3689499	0.8553333	-0.5120172	-0.0790146
-2.1650693	-5.8983805	14.7521851	-0.4839471	-0.7857601	-0.3851965	0.8646174	-0.4972560	-0.0719248
-2.2132523	-5.8804704	14.0160652	-0.4680090	-0.7861160	-0.4037192	0.8718973	-0.4852340	-0.0659012
-2.2612872	-5.8621666	13.2122503	-0.4536811	-0.7832108	-0.4251521	0.8776580	-0.4754243	-0.0607300
-2.3091707	-5.8434706	12.3399389	-0.4402710	-0.7768161	-0.4502423	0.8822434	-0.4674213	-0.0562492
-2.3568997	-5.8243833	11.3983742	-0.4270652	-0.7663600	-0.4799039	0.8859026	-0.4609095	-0.0523347
-2.4044709	-5.8049063	10.3868459	-0.4132385	-0.7508187	-0.5152721	0.8888203	-0.4556405	-0.0488895
-2.4518812	-5.7850407	9.3046895	-0.3977267	-0.7285136	-0.5577467	0.8911355	-0.4514161	-0.0458373
-2.4991274	-5.7647879	8.1512878	-0.3790349	-0.6967633	-0.6089773	0.8929546	-0.4480769	-0.0431172
-2.5462063	-5.7441493	6.9260705	-0.3549400	-0.6513269	-0.6706645	0.8943606	-0.4454932	-0.0406801
-2.5931147	-5.7231262	5.6285155	-0.3220693	-0.5856260	-0.7438505	0.8954188	-0.4435584	-0.0384857
-2.6398497	-5.7017200	4.2581484	-0.2754897	-0.4900719	-0.8270036	0.8961812	-0.4421843	-0.0365012
-2.6864079	-5.6799322	2.8145436	-0.2090322	-0.3530338	-0.9119609	0.8966900	-0.4412970	-0.0346992
-2.7327863	-5.6577643	1.2973242	-0.1182927	-0.1672978	-0.9787841	0.8969794	-0.4408346	-0.0330568
-2.7789818	-5.6352176	-0.2938376	-0.0076806	0.0558478	-0.9984098	0.8970778	-0.4407445	-0.0315548
-2.8249913	-5.6122938	-1.9592199	0.1055400	0.2799771	-0.9541877	0.8970087	-0.4409816	-0.0301770
-2.8708117	-5.5889943	-3.6990514	0.2018307	0.4663537	-0.8612657	0.8967917	-0.4415075	-0.0289093
-2.9164400	-5.5653208	-5.5135106	0.2732519	0.6009447	-0.7511317	0.8964435	-0.4422890	-0.0277398
-2.9618731	-5.5412747	-7.4027264	0.3227573	0.6912287	-0.6465529	0.8959783	-0.4432969	-0.0266583
-3.0071079	-5.5168578	-9.3667768	0.3565976	0.7504451	-0.5564803	0.8954083	-0.4445061	-0.0256558
-3.0521414	-5.4920716	-11.4056899	0.3801265	0.7894921	-0.4818776	0.8947440	-0.4458945	-0.0247246
-3.0969707	-5.4669178	-13.5194431	0.3970132	0.8156728	-0.4207832	0.8939945	-0.4474424	-0.0238578
-3.1415927	-5.4413981	-15.7079633	0.4095956	0.8335657	-0.3706747	0.8931678	-0.4491325	-0.0230495
-3.1860044	-5.4155142	-17.9711268	0.4193401	0.8460064	-0.3292826	0.8922710	-0.4509495	-0.0222944
-3.2302028	-5.3892678	-20.3087594	0.4271739	0.8547703	-0.2947715	0.8913103	-0.4528796	-0.0215879
-3.2741851	-5.3626607	-22.7206362	0.4336935	0.8609912	-0.2657142	0.8902913	-0.4549104	-0.0209258
-3.3179482	-5.3356947	-25.2064818	0.4392908	0.8654108	-0.2410139	0.8892190	-0.4570309	-0.0203045
-3.3614892	-5.3083715	-27.7659706	0.4442287	0.8685256	-0.2198276	0.8880980	-0.4592309	-0.0197207
-3.4048052	-5.2806930	-30.3987263	0.4486870	0.8706757	-0.2015039	0.8869323	-0.4615015	-0.0191713
-3.4478934	-5.2526611	-33.1043228	0.4527909	0.8720992	-0.1855352	0.8857256	-0.4638342	-0.0186539
-3.4907507	-5.2242777	-35.8822838	0.4566290	0.8729663	-0.1715219	0.8844815	-0.4662216	-0.0181659
-3.5333744	-5.1955445	-38.7320834	0.4602648	0.8734006	-0.1591466	0.8832030	-0.4686566	-0.0177052
-3.5757617	-5.1664636	-41.6531461	0.4637445	0.8734937	-0.1481548	0.8818931	-0.4711330	-0.0172700
-3.6179096	-5.1370369	-44.6448470	0.4671017	0.8733144	-0.1383403	0.8805546	-0.4736448	-0.0168583
-3.6598153	-5.1072663	-47.7065125	0.4703615	0.8729151	-0.1295346	0.8791901	-0.4761865	-0.0164687
-3.7014761	-5.0771540	-50.8374203	0.4735423	0.8723367	-0.1215993	0.8778019	-0.4787532	-0.0160995
-3.7428891	-5.0467018	-54.0367996	0.4766577	0.8716110	-0.1144190	0.8763924	-0.4813401	-0.0157496
-3.7840516	-5.0159118	-57.3038319	0.4797182	0.8707632	-0.1078977	0.8749638	-0.4839428	-0.0154177
-3.8249609	-4.9847861	-60.6376515	0.4827311	0.8698138	-0.1019542	0.8735182	-0.4865572	-0.0151027
-3.8656141	-4.9533267	-64.0373452	0.4857020	0.8687793	-0.0965200	0.8720576	-0.4891793	-0.0148034
-3.9060086	-4.9215358	-67.5019535	0.4886349	0.8676733	-0.0915366	0.8705839	-0.4918057	-0.0145191
-3.9461416	-4.8894155	-71.0304710	0.4915326	0.8665072	-0.0869538	0.8690991	-0.4944327	-0.0142488
-3.9860106	-4.8569679	-74.6218467	0.4943970	0.8652905	-0.0827286	0.8676050	-0.4970572	-0.0139918
-4.0256127	-4.8241953	-78.2749845	0.4972293	0.8640312	-0.0788235	0.8661033	-0.4996759	-0.0137472
-4.0649454	-4.7910997	-81.9887441	0.5000300	0.8627363	-0.0752061	0.8645960	-0.5022859	-0.0135145
-4.1040060	-4.7576835	-85.7619416	0.5027994	0.8614120	-0.0718479	0.8630846	-0.5048844	-0.0132929
-4.1427919	-4.7239488	-89.5933497	0.5055372	0.8600634	-0.0687242	0.8615709	-0.5074686	-0.0130819
-4.1813006	-4.6898980	-93.4816991	0.5082429	0.8586954	-0.0658130	0.8600567	-0.5100359	-0.0128810
-4.2195294	-4.6555332	-97.4256783	0.5109159	0.8573121	-0.0630950	0.8585435	-0.5125836	-0.0126897
-4.2574757	-4.6208569	-101.4239352	0.5135551	0.8559173	-0.0605530	0.8570332	-0.5151094	-0.0125074
-4.2951371	-4.5858712	-105.4750771	0.5161596	0.8545147	-0.0581718	0.8555272	-0.5176109	-0.0123338
-4.3325110	-4.5505786	-109.5776722	0.5187282	0.8531073	-0.0559377	0.8540275	-0.5200856	-0.0121685
-4.3695949	-4.5149815	-113.7302498	0.5212596	0.8516982	-0.0538388	0.8525355	-0.5225313	-0.0120110
-4.4063864	-4.4790821	-117.9313011	0.5237524	0.8502903	-0.0518639	0.8510531	-0.5249457	-0.0118611
-4.4428829	-4.4428829	-122.1792808	0.5262052	0.8488862	-0.0500033	0.8495818	-0.5273267	-0.0117184
-4.4790821	-4.4063864	-126.4726070	0.5286164	0.8474885	-0.0482482	0.8481235	-0.5296719	-0.0115826
-4.5149815	-4.3695949	-130.8096626	0.5309846	0.8460997	-0.0465906	0.8466798	-0.5319794	-0.0114534
-4.5505786	-4.3325110	-135.1887963	0.5333081	0.8447221	-0.0450232	0.8452526	-0.5342469	-0.0113305
-4.5858712	-4.2951371	-139.6083232	0.5355851	0.8433581	-0.0435394	0.8438435	-0.5364722	-0.0112138
-4.6208569	-4.2574757	-144.0665261	0.5378140	0.8420100	-0.0421333	0.8424543	-0.5386534	-0.0111029
-4.6555332	-4.2195294	-148.5616561	0.5399931	0.8406800	-0.0407994	0.8410869	-0.5407882	-0.0109977
-4.6898980	-4.1813006	-153.0919337	0.5421204	0.8393704	-0.0395328	0.8397431	-0.5428745	-0.0108980
-4.7239488	-4.1427919	-157.6555503	0.5441943	0.8380832	-0.0383288	0.8384248	-0.5449101	-0.0108035
-4.7576835	-4.1040060	-162.2506683	0.5462126	0.8368209	-0.0371834	0.8371339	-0.5468930	-0.0107141
-4.7910997	-4.0649454	-166.8754230	0.5481736	0.8355854	-0.0360926	0.8358723	-0.5488210	-0.0106296
-4.8241953	-4.0256127	-171.5279232	0.5500752	0.8343792	-0.0350529	0.8346420	-0.5506917	-0.0105499
-4.8569679	-3.9860106	-176.2062525	0.5519153	0.8332042	-0.0340612	0.8334450	-0.5525031	-0.0104748
-4.8894155	-3.9461416	-180.9084701	0.5536920	0.8320629	-0.0331144	0.8322834	-0.5542528	-0.0104043
-4.9215358	-3.9060086	-185.6326124	0.5554029	0.8309574	-0.0322097	0.8311591	-0.5559385	-0.0103380
-4.9533267	-3.8656141	-190.3766935	0.5570459	0.8298900	-0.0313445	0.8300745	-0.5575579	-0.0102761
-4.9847861	-3.8249609	-195.1387069	0.5586188	0.8288630	-0.0305166	0.8290315	-0.5591086	-0.0102183
-5.0159118	-3.7840516	-199.9166263	0.5601191	0.8278787	-0.0297236	0.8280324	-0.5605881	-0.0101645
-5.0467018	-3.7428891	-204.7084070	0.5615445	0.8269395	-0.0289636	0.8270796	-0.5619938	-0.0101146
-5.0771540	-3.7014761	-209.5119870	0.5628924	0.8260478	-0.0282346	0.8261752	-0.5633233	-0.0100686
-5.1072663	-3.6598153	-214.3252879	0.5641603	0.8252060	-0.0275349	0.8253216	-0.5645739	-0.0100264
-5.1370369	-3.6179096	-219.1462165	0.5653455	0.8244167	-0.0268627	0.8245213	-0.5657427	-0.0099878
-5.1664636	-3.5757617	-223.9726659	0.5664453	0.8236822	-0.0262166	0.8237767	-0.5668271	-0.0099529
-5.1955445	-3.5333744	-228.8025167	0.5674569	0.8230052	-0.0255951	0.8230902	-0.5678240	-0.0099215
-5.2242777	-3.4907507	-233.6336381	0.5683772	0.8223883	-0.0249969	0.8224644	-0.5687305	-0.0098936
-5.2526611	-3.4478934	-238.4638891	0.5692032	0.8218341	-0.0244206	0.8219020	-0.5695435	-0.0098692
-5.2806930	-3.4048052	-243.2911201	0.5699318	0.8213454	-0.0238651	0.8214055	-0.5702597	-0.0098481
-5.3083715	-3.3614892	-248.1131739	0.5705597	0.8209247	-0.0233292	0.8209776	-0.5708758	-0.0098304
-5.3356947	-3.3179482	-252.9278867	0.5710833	0.8205751	-0.0228118	0.8206212	-0.5713883	-0.0098160
-5.3626607	-3.2741851	-257.7330899	0.5714993	0.8202992	-0.0223121	0.8203389	-0.5717936	-0.0098049
-5.3892678	-3.2302028	-262.5266110	0.5718038	0.8200999	-0.0218290	0.8201337	-0.5720881	-0.0097969
-5.4155142	-3.1860044	-267.3062747	0.5719930	0.8199803	-0.0213616	0.8200084	-0.5722677	-0.0097922
-5.4413981	-3.1415927	-272.0699046	0.5720630	0.8199431	-0.0209091	0.8199660	-0.5723286	-0.0097906
-5.4669178	-3.0969707	-276.8153244	0.5720094	0.8199916	-0.0204708	0.8200094	-0.5722663	-0.0097922
-5.4920716	-3.0521414	-281.5403586	0.5718280	0.8201286	-0.0200457	0.8201417	-0.5720766	-0.0097969
-5.5168578	-3.0071079	-286.2428346	0.5715142	0.8203573	-0.0196332	0.8203659	-0.5717549	-0.0098047
-5.5412747	-2.9618731	-290.9205833	0.5710633	0.8206807	-0.0192326	0.8206851	-0.5712964	-0.0098155
-5.5653208	-2.9164400	-295.5714406	0.5704702	0.8211021	-0.0188433	0.8211025	-0.5706961	-0.0098294
-5.5889943	-2.8708117	-300.1932489	0.5697299	0.8216246	-0.0184646	0.8216212	-0.5699488	-0.0098464
-5.6122938	-2.8249913	-304.7838579	0.5688369	0.8222513	-0.0180959	0.8222443	-0.5690492	-0.0098664
-5.6352176	-2.7789818	-309.3411261	0.5677855	0.8229854	-0.0177366	0.8229750	-0.5679915	-0.0098894
-5.6577643	-2.7327863	-313.8629222	0.5665699	0.8238302	-0.0173862	0.8238166	-0.5667698	-0.0099155
-5.6799322	-2.6864079	-318.3471259	0.5651839	0.8247888	-0.0170441	0.8247720	-0.5653779	-0.0099445
-5.7017200	-2.6398497	-322.7916296	0.5636211	0.8258644	-0.0167098	0.8258446	-0.5638095	-0.0099766
-5.7231262	-2.5931147	-327.1943395	0.5618748	0.8270600	-0.0163827	0.8270374	-0.5620577	-0.0100117
-5.7441493	-2.5462063	-331.5531765	0.5599379	0.8283789	-0.0160626	0.8283535	-0.5601156	-0.0100497
-5.7647879	-2.4991274	-335.8660780	0.5578031	0.8298239	-0.0157487	0.8297959	-0.5579758	-0.0100908
-5.7850407	-2.4518812	-340.1309984	0.5554628	0.8313980	-0.0154407	0.8313675	-0.5556307	-0.0101348
-5.8049063	-2.4044709	-344.3459109	0.5529091	0.8331041	-0.0151381	0.8330711	-0.5530722	-0.0101818
-5.8243833	-2.3568997	-348.5088085	0.5501335	0.8349448	-0.0148406	0.8349095	-0.5502921	-0.0102317
-5.8434706	-2.3091707	-352.6177051	0.5471275	0.8369229	-0.0145475	0.8368853	-0.5472817	-0.0102846
-5.8621666	-2.2612872	-356.6706365	0.5438820	0.8390405	-0.0142586	0.8390008	-0.5440320	-0.0103405
-5.8804704	-2.2132523	-360.6656620	0.5403878	0.8413001	-0.0139734	0.8412582	-0.5405336	-0.0103993
-5.8983805	-2.1650693	-364.6008652	0.5366349	0.8437034	-0.0136916	0.8436595	-0.5367767	-0.0104609
-5.9158958	-2.1167414	-368.4743550	0.5326135	0.8462523	-0.0134126	0.8462064	-0.5327514	-0.0105255
-5.9330152	-2.0682718	-372.2842672	0.5283129	0.8489481	-0.0131360	0.8489002	-0.5284470	-0.0105929
-5.9497375	-2.0196637	-376.0287651	0.5237224	0.8517919	-0.0128616	0.8517421	-0.5238528	-0.0106631
-5.9660615	-1.9709205	-379.7060409	0.5188309	0.8547842	-0.0125889	0.8547325	-0.5189577	-0.0107361
-5.9819862	-1.9220454	-383.3143165	0.5136268	0.8579253	-0.0123175	0.8578718	-0.5137500	-0.0108118
-5.9975106	-1.8730416	-386.8518448	0.5080983	0.8612149	-0.0120470	0.8611596	-0.5082180	-0.0108902
-6.0126335	-1.8239124	-390.3169105	0.5022332	0.8646520	-0.0117771	0.8645950	-0.5023495	-0.0109712
-6.0273539	-1.7746612	-393.7078312	0.4960192	0.8682353	-0.0115073	0.8681766	-0.4961322	-0.0110547
-6.0416710	-1.7252912	-397.0229585	0.4894437	0.8719625	-0.0112373	0.8719021	-0.4895534	-0.0111407
-6.0555836	-1.6758057	-400.2606787	0.4824939	0.8758307	-0.0109666	0.8757687	-0.4826003	-0.0112290
-6.0690910	-1.6262080	-403.4194141	0.4751568	0.8798361	-0.0106950	0.8797726	-0.4752600	-0.0113196
-6.0821921	-1.5765015	-406.4976235	0.4674194	0.8839742	-0.0104220	0.8839091	-0.4675195	-0.0114123
-6.0948861	-1.5266895	-409.4938034	0.4592689	0.8882394	-0.0101473	0.8881726	-0.4593658	-0.0115069
-6.1071722	-1.4767753	-412.4064890	0.4506922	0.8926248	-0.0098705	0.8925566	-0.4507860	-0.0116033
-6.1190495	-1.4267622	-415.2342546	0.4416768	0.8971230	-0.0095913	0.8970532	-0.4417676	-0.0117014
-6.1305173	-1.3766537	-417.9757149	0.4322103	0.9017248	-0.0093092	0.9016536	-0.4322980	-0.0118009
-6.1415747	-1.3264530	-420.6295256	0.4222809	0.9064201	-0.0090241	0.9063475	-0.4223655	-0.0119016
-6.1522211	-1.2761635	-423.1943840	0.4118772	0.9111975	-0.0087355	0.9111234	-0.4119588	-0.0120032
-6.1624557	-1.2257886	-425.6690303	0.4009889	0.9160440	-0.0084431	0.9159685	-0.4010675	-0.0121056
-6.1722778	-1.1753317	-428.0522478	0.3896063	0.9209455	-0.0081466	0.9208686	-0.3896818	-0.0122084
-6.1816868	-1.1247961	-430.3428639	0.3777211	0.9258862	-0.0078458	0.9258080	-0.3777936	-0.0123114
-6.1906820	-1.0741852	-432.5397508	0.3653262	0.9308490	-0.0075404	0.9307696	-0.3653956	-0.0124141
-6.1992629	-1.0235024	-434.6418258	0.3524161	0.9358155	-0.0072302	0.9357348	-0.3524824	-0.0125163
-6.2074288	-0.9727512	-436.6480526	0.3389870	0.9407656	-0.0069149	0.9406837	-0.3390502	-0.0126175
-6.2151793	-0.9219348	-438.5574412	0.3250374	0.9456782	-0.0065944	0.9455950	-0.3250975	-0.0127174
-6.2225138	-0.8710567	-440.3690490	0.3105677	0.9505306	-0.0062686	0.9504462	-0.3106247	-0.0128156
-6.2294318	-0.8201203	-442.0819811	0.2955811	0.9552992	-0.0059373	0.9552137	-0.2956349	-0.0129116
-6.2359328	-0.7691290	-443.6953910	0.2800833	0.9599594	-0.0056005	0.9598728	-0.2801339	-0.0130050
-6.2420165	-0.7180862	-445.2084807	0.2640830	0.9644856	-0.0052582	0.9643981	-0.2641304	-0.0130953
-6.2476824	-0.6669953	-446.6205018	0.2475920	0.9688519	-0.0049104	0.9687634	-0.2476362	-0.0131820
-6.2529301	-0.6158599	-447.9307554	0.2306254	0.9730319	-0.0045573	0.9729425	-0.2306664	-0.0132647
-6.2577592	-0.5646832	-449.1385927	0.2132017	0.9769992	-0.0041988	0.9769089	-0.2132393	-0.0133430
-6.2621696	-0.5134687	-450.2434154	0.1953427	0.9807275	-0.0038354	0.9806364	-0.1953770	-0.0134163
-6.2661607	-0.4622198	-451.2446762	0.1770740	0.9841914	-0.0034670	0.9840996	-0.1771050	-0.0134842
-6.2697325	-0.4109400	-452.1418787	0.1584244	0.9873663	-0.0030942	0.9872738	-0.1584520	-0.0135463
-6.2728847	-0.3596327	-452.9345781	0.1394261	0.9902287	-0.0027172	0.9901356	-0.1394504	-0.0136021
-6.2756169	-0.3083013	-453.6223813	0.1201149	0.9927573	-0.0023364	0.9926636	-0.1201357	-0.0136513
-6.2779292	-0.2569493	-454.2049472	0.1005290	0.9949322	-0.0019523	0.9948381	-0.1005464	-0.0136936
-6.2798212	-0.2055801	-454.6819867	0.0807099	0.9967364	-0.0015654	0.9966420	-0.0807238	-0.0137286
-6.2812929	-0.1541971	-455.0532632	0.0607011	0.9981553	-0.0011761	0.9980606	-0.0607115	-0.0137561
-6.2823442	-0.1028038	-455.3185924	0.0405482	0.9991773	-0.0007851	0.9990823	-0.0405552	-0.0137759
-6.2829750	-0.0514036	-455.4778426	0.0202985	0.9997939	-0.0003928	0.9996988	-0.0203020	-0.0137878
-6.2831853	-0.0000000	-455.5309348	0.0000000	1.0000000	-0.0000000	0.9999049	-0.0000000	-0.0137918
-6.2829750	0.0514036	-455.4778426	-0.0202985	0.9997939	0.0003928	0.9996988	0.0203020	-0.0137878
-6.2823442	0.1028038	-455.3185924	-0.0405482	0.9991773	0.0007851	0.9990823	0.0405552	-0.0137759
-6.2812929	0.1541971	-455.0532632	-0.0607011	0.9981553	0.0011761	0.9980606	0.0607115	-0.0137561
-6.2798212	0.2055801	-454.6819867	-0.0807099	0.9967364	0.0015654	0.9966420	0.0807238	-0.0137286
-6.2779292	0.2569493	-454.2049472	-0.1005290	0.9949322	0.0019523	0.9948381	0.1005464	-0.0136936
-6.2756169	0.3083013	-453.6223813	-0.1201149	0.9927573	0.0023364	0.9926636	0.1201357	-0.0136513
-6.2728847	0.3596327	-452.9345781	-0.1394261	0.9902287	0.0027172	0.9901356	0.1394504	-0.0136021
-6.2697325	0.4109400	-452.1418787	-0.1584244	0.9873663	0.0030942	0.9872738	0.1584520	-0.0135463
-6.2661607	0.4622198	-451.2446762	-0.1770740	0.9841914	0.0034670	0.9840996	0.1771050	-0.0134842
-6.2621696	0.5134687	-450.2434154	-0.1953427	0.9807275	0.0038354	0.9806364	0.1953770	-0.0134163
-6.2577592	0.5646832	-449.1385927	-0.2132017	0.9769992	0.0041988	0.9769089	0.2132393	-0.0133430
-6.2529301	0.6158599	-447.9307554	-0.2306254	0.9730319	0.0045573	0.9729425	0.2306664	-0.0132647
-6.2476824	0.6669953	-446.6205018	-0.2475920	0.9688519	0.0049104	0.9687634	0.2476362	-0.0131820
-6.2420165	0.7180862	-445.2084807	-0.2640830	0.9644856	0.0052582	0.9643981	0.2641304	-0.0130953
-6.2359328	0.7691290	-443.6953910	-0.2800833	0.9599594	0.0056005	0.9598728	0.2801339	-0.0130050
-6.2294318	0.8201203	-442.0819811	-0.2955811	0.9552992	0.0059373	0.9552137	0.2956349	-0.0129116
-6.2225138	0.8710567	-440.3690490	-0.3105677	0.9505306	0.0062686	0.9504462	0.3106247	-0.0128156
-6.2151793	0.9219348	-438.5574412	-0.3250374	0.9456782	0.0065944	0.9455950	0.3250975	-0.0127174
-6.2074288	0.9727512	-436.6480526	-0.3389870	0.9407656	0.0069149	0.9406837	0.3390502	-0.0126175
-6.1992629	1.0235024	-434.6418258	-0.3524161	0.9358155	0.0072302	0.9357348	0.3524824	-0.0125163
-6.1906820	1.0741852	-432.5397508	-0.3653262	0.9308490	0.0075404	0.9307696	0.3653956	-0.0124141
-6.1816868	1.1247961	-430.3428639	-0.3777211	0.9258862	0.0078458	0.9258080	0.3777936	-0.0123114
-6.1722778	1.1753317	-428.0522478	-0.3896063	0.9209455	0.0081466	0.9208686	0.3896818	-0.0122084
-6.1624557	1.2257886	-425.6690303	-0.4009889	0.9160440	0.0084431	0.9159685	0.4010675	-0.0121056
-6.1522211	1.2761635	-423.1943840	-0.4118772	0.9111975	0.0087355	0.9111234	0.4119588	-0.0120032
-6.1415747	1.3264530	-420.6295256	-0.4222809	0.9064201	0.0090241	0.9063475	0.4223655	-0.0119016
-6.1305173	1.3766537	-417.9757149	-0.4322103	0.9017248	0.0093092	0.9016536	0.4322980	-0.0118009
-6.1190495	1.4267622	-415.2342546	-0.4416768	0.8971230	0.0095913	0.8970532	0.4417676	-0.0117014
-6.1071722	1.4767753	-412.4064890	-0.4506922	0.8926248	0.0098705	0.8925566	0.4507860	-0.0116033
-6.0948861	1.5266895	-409.4938034	-0.4592689	0.8882394	0.0101473	0.8881726	0.4593658	-0.0115069
-6.0821921	1.5765015	-406.4976235	-0.4674194	0.8839742	0.0104220	0.8839091	0.4675195	-0.0114123
-6.0690910	1.6262080	-403.4194141	-0.4751568	0.8798361	0.0106950	0.8797726	0.4752600	-0.0113196
-6.0555836	1.6758057	-400.2606787	-0.4824939	0.8758307	0.0109666	0.8757687	0.4826003	-0.0112290
-6.0416710	1.7252912	-397.0229585	-0.4894437	0.8719625	0.0112373	0.8719021	0.4895534	-0.0111407
-6.0273539	1.7746612	-393.7078312	-0.4960192	0.8682353	0.0115073	0.8681766	0.4961322	-0.0110547
-6.0126335	1.8239124	-390.3169105	-0.5022332	0.8646520	0.0117771	0.8645950	0.5023495	-0.0109712
-5.9975106	1.8730416	-386.8518448	-0.5080983	0.8612149	0.0120470	0.8611596	0.5082180	-0.0108902
-5.9819862	1.9220454	-383.3143165	-0.5136268	0.8579253	0.0123175	0.8578718	0.5137500	-0.0108118
-5.9660615	1.9709205	-379.7060409	-0.5188309	0.8547842	0.0125889	0.8547325	0.5189577	-0.0107361
-5.9497375	2.0196637	-376.0287651	-0.5237224	0.8517919	0.0128616	0.8517421	0.5238528	-0.0106631
-5.9330152	2.0682718	-372.2842672	-0.5283129	0.8489481	0.0131360	0.8489002	0.5284470	-0.0105929
-5.9158958	2.1167414	-368.4743550	-0.5326135	0.8462523	0.0134126	0.8462064	0.5327514	-0.0105255
-5.8983805	2.1650693	-364.6008652	-0.5366349	0.8437034	0.0136916	0.8436595	0.5367767	-0.0104609
-5.8804704	2.2132523	-360.6656620	-0.5403878	0.8413001	0.0139734	0.8412582	0.5405336	-0.0103993
-5.8621666	2.2612872	-356.6706365	-0.5438820	0.8390405	0.0142586	0.8390008	0.5440320	-0.0103405
-5.8434706	2.3091707	-352.6177051	-0.5471275	0.8369229	0.0145475	0.8368853	0.5472817	-0.0102846
-5.8243833	2.3568997	-348.5088085	-0.5501335	0.8349448	0.0148406	0.8349095	0.5502921	-0.0102317
-5.8049063	2.4044709	-344.3459109	-0.5529091	0.8331041	0.0151381	0.8330711	0.5530722	-0.0101818
-5.7850407	2.4518812	-340.1309984	-0.5554628	0.8313980	0.0154407	0.8313675	0.5556307	-0.0101348
-5.7647879	2.4991274	-335.8660780	-0.5578031	0.8298239	0.0157487	0.8297959	0.5579758	-0.0100908
-5.7441493	2.5462063	-331.5531765	-0.5599379	0.8283789	0.0160626	0.8283535	0.5601156	-0.0100497
-5.7231262	2.5931147	-327.1943395	-0.5618748	0.8270600	0.0163827	0.8270374	0.5620577	-0.0100117
-5.7017200	2.6398497	-322.7916296	-0.5636211	0.8258644	0.0167098	0.8258446	0.5638095	-0.0099766
-5.6799322	2.6864079	-318.3471259	-0.5651839	0.8247888	0.0170441	0.8247720	0.5653779	-0.0099445
-5.6577643	2.7327863	-313.8629222	-0.5665699	0.8238302	0.0173862	0.8238166	0.5667698	-0.0099155
-5.6352176	2.7789818	-309.3411261	-0.5677855	0.8229854	0.0177366	0.8229750	0.5679915	-0.0098894
-5.6122938	2.8249913	-304.7838579	-0.5688369	0.8222513	0.0180959	0.8222443	0.5690492	-0.0098664
-5.5889943	2.8708117	-300.1932489	-0.5697299	0.8216246	0.0184646	0.8216212	0.5699488	-0.0098464
-5.5653208	2.9164400	-295.5714406	-0.5704702	0.8211021	0.0188433	0.8211025	0.5706961	-0.0098294
-5.5412747	2.9618731	-290.9205833	-0.5710633	0.8206807	0.0192326	0.8206851	0.5712964	-0.0098155
-5.5168578	3.0071079	-286.2428346	-0.5715142	0.8203573	0.0196332	0.8203659	0.5717549	-0.0098047
-5.4920716	3.0521414	-281.5403586	-0.5718280	0.8201286	0.0200457	0.8201417	0.5720766	-0.0097969
-5.4669178	3.0969707	-276.8153244	-0.5720094	0.8199916	0.0204708	0.8200094	0.5722663	-0.0097922
-5.4413981	3.1415927	-272.0699046	-0.5720630	0.8199431	0.0209091	0.8199660	0.5723286	-0.0097906
-5.4155142	3.1860044	-267.3062747	-0.5719930	0.8199803	0.0213616	0.8200084	0.5722677	-0.0097922
-5.3892678	3.2302028	-262.5266110	-0.5718038	0.8200999	0.0218290	0.8201337	0.5720881	-0.0097969
-5.3626607	3.2741851	-257.7330899	-0.5714993	0.8202992	0.0223121	0.8203389	0.5717936	-0.0098049
-5.3356947	3.3179482	-252.9278867	-0.5710833	0.8205751	0.0228118	0.8206212	0.5713883	-0.0098160
-5.3083715	3.3614892	-248.1131739	-0.5705597	0.8209247	0.0233292	0.8209776	0.5708758	-0.0098304
-5.2806930	3.4048052	-243.2911201	-0.5699318	0.8213454	0.0238651	0.8214055	0.5702597	-0.0098481
-5.2526611	3.4478934	-238.4638891	-0.5692032	0.8218341	0.0244206	0.8219020	0.5695435	-0.0098692
-5.2242777	3.4907507	-233.6336381	-0.5683772	0.8223883	0.0249969	0.8224644	0.5687305	-0.0098936
-5.1955445	3.5333744	-228.8025167	-0.5674569	0.8230052	0.0255951	0.8230902	0.5678240	-0.0099215
-5.1664636	3.5757617	-223.9726659	-0.5664453	0.8236822	0.0262166	0.8237767	0.5668271	-0.0099529
-5.1370369	3.6179096	-219.1462165	-0.5653455	0.8244167	0.0268627	0.8245213	0.5657427	-0.0099878
-5.1072663	3.6598153	-214.3252879	-0.5641603	0.8252060	0.0275349	0.8253216	0.5645739	-0.0100264
-5.0771540	3.7014761	-209.5119870	-0.5628924	0.8260478	0.0282346	0.8261752	0.5633233	-0.0100686
-5.0467018	3.7428891	-204.7084070	-0.5615445	0.8269395	0.0289636	0.8270796	0.5619938	-0.0101146
-5.0159118	3.7840516	-199.9166263	-0.5601191	0.8278787	0.0297236	0.8280324	0.5605881	-0.0101645
-4.9847861	3.8249609	-195.1387069	-0.5586188	0.8288630	0.0305166	0.8290315	0.5591086	-0.0102183
-4.9533267	3.8656141	-190.3766935	-0.5570459	0.8298900	0.0313445	0.8300745	0.5575579	-0.0102761
